id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
2779,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Ediots   T-shirt
46910,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Peter England Men Black Jeans
19614,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Women White T-shirt
11479,Women,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,United Colors of Benetton Women Light Winter Purple Tops
14937,Men,Apparel,Bottomwear,Shorts,Olive,Fall,2011,Casual,Status Quo Men Solid Olive Shorts
33729,Women,Accessories,Belts,Belts,Multi,Summer,2012,Casual,Pieces Women Multi-Colored Belt
58016,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Gold Plated Earrings
14339,Women,Footwear,Flip Flops,Flip Flops,Grey,Fall,2011,Casual,Nike Women Solarsoft Thong Grey Slippers
10799,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wrangler Men Wander Wheels Navy Blue Shirts
7805,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men's Basket II Clean Black White Shoe
19426,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,Quiksilver Men Tar Pits Black Shirt
49356,Men,Footwear,Shoes,Casual Shoes,Beige,Summer,2012,Casual,Vans Men Beige Pritchard Shoes
8071,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,New Balance Women Silver Sports Shoes
13920,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Nike Men Court Resonate Black Casual Shoes
7039,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,Numero Uno Men's White Light Shoe
20791,Men,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,Basics Men Black Blazer Jacket
37726,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,John Players Men Soft Check Shirt
15476,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Puma Men Logo Black Tshirts
59759,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Flats
33386,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Baggit Women Banjara Taj Purple Handbag
40674,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Lee Women Blue Top
10104,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Reebok Men Buckets VI Black Sports Shoes
24331,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Sports,ADIDAS Women Grey Track Pants
56711,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Folklore Women Printed Purple & Blue Kurta
32254,Women,Apparel,Topwear,Kurtis,White,Summer,2012,Ethnic,Fabindia Women Printed White Kurti
3204,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Tantra Men's Arrest Sky Blue T-shirt
42123,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Sports,ADIDAS Men Navy Blue T-shirt
12653,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Probase Men Printed Grey Tshirts
26466,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Story Graphic Green T-shirt
13781,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Formal,Belmonte Men Solid Grey Trousers
48419,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,French Connection Men Black Printed T-shirt
47451,Women,Footwear,Shoes,Flats,Brown,Summer,2012,Casual,Tiptopp Women Brown Sandals
6776,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Timberland Men's Tipped Pique Polo Red T-shirt
23114,Men,Accessories,Accessories,Accessory Gift Set,Black,Fall,2011,Formal,Turtle Men Formal Black Tie  Cufflink and Pocket Square Combo Set
19089,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,W Women Shaded Blue Kurta
26654,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Puma Men Black Sports Shoes
35243,Men,Accessories,Socks,Socks,Grey,Summer,2012,Casual,Manchester United Men Grey Socks
7496,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,Nike Women's Challen Light Blue T-shirt
23326,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,W Women Brown Printed Kurta
47663,Women,Accessories,Scarves,Scarves,Brown,Summer,2012,Casual,Femella Women Brown Leopard Print Scarf
34391,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Myntra Men Red Prayer T-shirt
14796,Women,Accessories,Bags,Handbags,Purple,Summer,2011,Casual,United Colors of Benetton Women Solid Purple Handbags
33988,Women,Accessories,Scarves,Scarves,Blue,Summer,2012,Casual,Femella Women Printed Blue Scarf
53051,Women,Apparel,Saree,Sarees,Maroon,Fall,2012,Ethnic,FNF Maroon Printed Sari
21471,Women,Footwear,Shoes,Casual Shoes,Purple,Winter,2012,Casual,Roxy Women Purple Casual Shoes
52183,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lencia Sterling Silver Earrings
10336,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,United Colors of Benetton Women Stripes Black Tops
24103,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2012,Casual,Playboy Men Casual Blue Flip Flops
41594,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Casual,Basics Men Grey Striped Shirt
9168,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Locomotive Men Radley Blue Jeans
2580,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Sports,Domyos Women Black Capri
30355,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Myntra Men Pista Green T-shirt
12005,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Formal,Mark Taylor Men Green Striped Shirt
3452,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men Odeon Black Shoe
31287,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,Puma Men Dazzle Black Shorts
9954,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Men White Polo Tshirts
17577,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011,Casual,Mark Taylor Men Solid Grey Trouser
47207,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Casual,Franco Leone Men Brown Shoes
6120,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Puma Men Beach Black Flip Flops
12839,Women,Apparel,Bottomwear,Skirts,Black,Fall,2011,Casual,Ant Kids Pleated Black Skirts
51362,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans
22690,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Nike Men Air Max Torch Black Sports Shoes
29278,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Wrangler Men Aaron Check Blue Shirt
15220,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,ADIDAS Originals Men Adi T Tennis Brown Casual Shoes
4677,Men,Accessories,Bags,Backpacks,Black,Summer,2011,Sports,ADIDAS Men F50 Black Metsilver Backpack
44482,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Gliders Men Brown Shoes
53435,Men,Apparel,Topwear,Jackets,Black,Summer,2012,Sports,ADIDAS Men Black Jacket
32402,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Arrow Woman Printed Multi Coloured Top
59933,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Diva Women Multi Coloured Kurta
11680,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Lee Men Check Red Shirts
57095,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,Elle Women Black Culottes
10752,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Nike Men Hell With White Tshirts
24567,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Lee Women Crownjewel Purple T-Shirt
40022,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men White Polo T-shirt
4445,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Men's Dual Fusion Black Red Shoe
21227,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,Basics Men Orange Printed Polo T-shirt
15012,Men,Apparel,Topwear,Jackets,Blue,Fall,2011,Sports,ADIDAS Men Solid Blue Jackets
32630,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Sports,Nike Men Premier Training Grey T-shirt
40210,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal,Provogue Men Black Tie
24755,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2011,Casual,Spykar Men Blue Jeans
43495,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012,Casual,French Connection Men Brown Printed T-shirt
8288,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Mr.Men Men's Beet Red T-shirt
3660,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Fila Men's Racer White Roy Shoe
42547,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Mother Earth Women Black Kurta
12237,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Genesis Men Red Gingham Shirt
47035,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Shree Women Printed Purple Kurta
6312,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,UCB Women's Basic Racerback White Top
17745,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Voltaic WP White Sports Shoe
31889,Women,Accessories,Stoles,Stoles,Beige,Summer,2012,Ethnic,Fabindia Women Chanderi Yellow Stole
43653,Women,Apparel,Dress,Dresses,Peach,Summer,2012,Casual,ONLY Women Peach Dress
2574,Women,Apparel,Bottomwear,Shorts,Grey,Summer,2011,Casual,Domyos Women's Grey Short
13123,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012,Formal,Lee Cooper Men Brown Formal Shoes
19419,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011,Casual,Quiksilver Men Black Printed Shorts
31273,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Calonge Graphic Green T-shirt
49369,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Men Black Casual Shoes
7006,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,s.Oliver Men's Sound Rebels Black T-shirt
51396,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012,Casual,Myntra Men Navy Blue Check Shorts
8872,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Mark Taylor Men Blue Striped Shirt
41938,Women,Footwear,Flip Flops,Flip Flops,Gold,Winter,2012,Casual,iPanema Women Gold Flip Flops
39822,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Red Tape Men Brown Sandals
5751,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Jealous 21 Women's Green Angel T-shirt
37184,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue T-shirt
14306,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011,Casual,ADIDAS Men Printed Navy Blue Sweatshirts
20133,Women,Apparel,Topwear,Tops,Red,Fall,2011,Casual,Wrangler Women Ribbed Red Top
25441,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Nike Men Elite Blue Shoes
11674,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Lee Men Check Purple Shirts
57061,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Elle Women Black Dress
24593,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Little Miss Women White Printed T-shirt
58815,Women,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,Skechers Women Black Casual Shoes
45796,Women,Footwear,Shoes,Flats,Green,Fall,2012,Casual,Senorita Women Green Sandals
14134,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Sports,Nike Women Solid Grey Track Pants
20301,Women,Apparel,Topwear,Sweaters,Magenta,Fall,2011,Casual,Jealous 21 Women Solid Magenta Sweater
44644,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Arrow Woman Black Top
11446,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,United Colors of Benetton Women White Light Winter Top
33716,Women,Accessories,Bags,Handbags,Black,Winter,2012,Casual,Pieces Women Black Handbag
57253,Women,Accessories,Bags,Handbags,Orange,Summer,2012,Casual,Murcia Women Orange Handbag
13311,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Gini and Jony Kids Boys Solid Navy Blue Shirts
48089,Women,Apparel,Topwear,Tops,Burgundy,Summer,2012,Casual,French Connection Women Burgundy Top
28950,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012,Ethnic,BIBA OUTLET Women Pink Kurti
3694,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2011,Casual,Lotto Men's Dynamo Green Canvas Shoe
27918,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,Scullers For Her Women Grey Trousers
22456,Women,Apparel,Bottomwear,Leggings,Blue,Fall,2011,Casual,Myntra Women Blue Leggings
7234,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,Rockport Men's Abraim Cordovan Shoe
46113,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012,Casual,ADIDAS Men Red Shoes
14550,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,Vishudh Women Floral Print White Kurta
20765,Women,Footwear,Shoes,Flats,Silver,Fall,2011,Casual,Carlton London Women Classy Silver Sandals
5107,Women,Apparel,Topwear,Shirts,Yellow,Summer,2011,Casual,Wrangler Women Holly Checks Shirt
44220,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Nike Men Navy Blue Iniesta Football T-shirt
15482,Women,Apparel,Bottomwear,Capris,Black,Fall,2011,Casual,Puma Women TP Cuffed Black Capris
33372,Women,Accessories,Bags,Mobile Pouch,Purple,Summer,2012,Casual,Baggit Women Purple Mobile Pouch
40680,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Lee Men Red Brad T-shirt
11022,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Wrangler Women Its A Good Day Red T-Shirts
31425,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Casual,Highlander Men Grey Trousers
26492,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men Printed White T-shirt
43005,Men,Footwear,Sandal,Sandals,Olive,Fall,2012,Casual,Nike Men Olive Sandals
16207,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Puma Men Cheveron Wording Grey SweatShirt
22032,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Vishudh Women Flower Print Brown Kurta
7650,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Sports,Puma Men's Ducati One Ups White T-shirt
35085,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Allen Solly Men Blue Tie
6782,Men,Apparel,Topwear,Shirts,Blue,Winter,2012,Casual,Timberland Men Claremont Green and Blue Check Shirt
28508,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Sports,Nike Men Training White T-shirt
12495,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,United Colors of Benetton Women Short White T-shirt
43237,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Reebok Men Navy Blue Varsity Casual Shoes
13547,Women,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,Carlton London Women Casual Red Casual Shoes
54280,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Black Coffee Men Grey Shirt
7462,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Proline Men Grey Printed T-shirt
19841,Men,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,U.S. Polo Assn. Men Check Grey Shirt
46745,Men,Apparel,Bottomwear,Track Pants,Charcoal,Summer,2012,Sports,Nike Men Black Track Pants
16035,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Highlander Men Check White Shirt
22200,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Timberland Men Grey Printed T-Shirt
18993,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,ADIDAS Originals Men Red T-shirt
34365,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Myntra Men Blue Jazzy Moves T-shirt
14762,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Arrow Men Check Blue Shirts
52177,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lencia Sterling Silver Ring
25819,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012,Ethnic,Diva Women Printed Grey Kurta
25025,Women,Apparel,Topwear,Jackets,Purple,Fall,2011,Sports,Nike Women Vapor Purple Jacket
58011,Women,Apparel,Topwear,Tops,Blue,Fall,2012,Casual,Latin Quarters Women Blue Top
5769,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Jealous 21 Women Blue White Patterned Top
25479,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Air Max White Sports Shoes
57059,Women,Apparel,Dress,Dresses,Red,Summer,2012,Casual,Elle Women Red Dress
8076,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men 3 Series Light White Sports Shoes
7802,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men's Benecio Leather Black Plaza Taupe Shoe
13927,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,ADIDAS Men Addcash Red Casual Shoes
9998,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Palm Tree Girls Hs Livia Top Pink Tops
16469,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Locomotive Men Check Black Shirt
28968,Women,Apparel,Apparel Set,Kurta Sets,White,Summer,2012,Ethnic,Biba Women White Embroidered Churidar Kurta with Dupatta
50872,Women,Apparel,Saree,Sarees,Mustard,Summer,2012,Ethnic,Prafful Mustard & Maroon Sari
9396,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Nike Women Wmns Lun Black Sports Shoes
13329,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Gini and Jony Kids Boys Printed White Tshirts
19613,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Top
27920,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,Scullers For Her Black Trousers
4489,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Lotto Men's Vienna White Blue Shoe
14930,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Status Quo Men Solid Navy Blue Tshirts
22836,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Woodland Men Brown Casual Shoes
34953,Women,Apparel,Saree,Sarees,Beige,Summer,2012,Ethnic,Fabindia Beige Jaipur Print Cotton Sari
28530,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012,Sports,Nike Women Sprinter Grey T-shirt
44218,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012,Casual,iPanema Women Black Flip Flops
58647,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,ALayna Women Purple Kurta
14568,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Men Rowley
59795,Women,Apparel,Dress,Dresses,Blue,Fall,2012,Casual,United Colors of Benetton Women Blue Dress
11826,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2012,Casual,Playboy Men Casual Red Casual Shoes
36638,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Wills Lifestyle Men Leather Brown Belt
5903,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011,Casual,Puma Men's Faas 300 Red Shoe
39670,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Lotto Men White Sports Shoes
33944,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men White Striped Polo T-shirt
25821,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Diva Women White Printed Kurta
15688,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Highlander Men Classic Chinos Beige Trousers
38590,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Nike Women Printed Pink T-shirt
33178,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,Sepia Women Navy Blue Top
44816,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans
41558,Men,Apparel,Topwear,Tshirts,Green,Winter,2012,Casual,Probase Men Green Polo T-shirt
52973,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Purple Printed Sari
16831,Women,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Little Miss Women Printed Green T-shirt
8412,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Sports,ADIDAS Men Blue Polo Tshirts
49735,Men,Accessories,Ties,Ties,Black,Summer,2012,Casual,Park Avenue Men Black Tie
18197,Men,Apparel,Bottomwear,Trousers,Navy Blue,Fall,2011,Casual,Highlander Men Solid Navy Blue Trouser
2128,Men,Apparel,Topwear,Shirts,White,Spring,2011,Casual,Basics Men Red & White Slim Fit Shirt
19879,Women,Footwear,Flip Flops,Flip Flops,White,Fall,2011,Casual,ADIDAS Women Psychedlic White Flip Flops
6588,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2011,Sports,Nike Women's Bold Nylon Grey Track Pant
28702,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012,Ethnic,W Women Printed Grey Kurta
48421,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,French Connection Men Grey Printed T-shirt
35049,Women,Apparel,Bottomwear,Patiala,White,Fall,2012,Ethnic,Fabindia Women White Printed Patiala
42927,Women,Accessories,Wallets,Wallets,Purple,Summer,2012,Casual,French Connection Women Purple Wallet
54842,Women,Accessories,Jewellery,Jewellery Set,Blue,Fall,2012,Casual,Ivory Tag Women Rock Array Blue and Red Jewellery Set
59761,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black Flats
24309,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011,Casual,ADIDAS Men Grey Shorts
38756,Women,Accessories,Bags,Handbags,Fluorescent Green,Summer,2012,Casual,Nike Fluorescent Green Tote Bag
39684,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Lotto Men White Sports Shoes
4825,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2011,Sports,ADIDAS Men's Woven Lead White Track Pant
53069,Women,Accessories,Bags,Handbags,Gold,Summer,2012,Casual,Rocia Women Golden Handbag
21449,Women,Apparel,Topwear,Tops,Mustard,Winter,2012,Casual,Roxy Women Mustard Yellow Top
59553,Women,Accessories,Jewellery,Bracelet,Silver,Summer,2012,Casual,Lucera  Silver Bracelet
52987,Women,Apparel,Saree,Sarees,Green,Winter,2012,Ethnic,FNF Women Green & Cream Fashion Saree
42329,Women,Apparel,Saree,Sarees,Blue,Summer,2012,Ethnic,Prafful Blue Crepe Printed Saree
9534,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Nike Men Ast 90ss Graphic Black T-Shirts
17917,Men,Apparel,Topwear,Sweatshirts,Purple,Fall,2011,Sports,Nike Men Purple Sweatshirt
30709,Women,Accessories,Bags,Clutches,Red,Summer,2012,Ethnic,Fabindia Red Silk Sling Purse
56943,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,HM Women Black Sandals
15218,Men,Accessories,Belts,Belts,Black,Summer,2011,Casual,United Colors of Benetton Solid Belt
37974,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2012,Casual,Clarks Men Tan Brown Leather Casual Shoes
6924,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Sports,Asics Men's Running Graphic Black Grey T-shirt
8082,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Men Predito Trx HG Black Sports Shoes
6118,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,UCB Men's Roundneck Striper Live In Dark Green Grey T-shirt
50288,Men,Accessories,Ties,Ties,Black,Summer,2012,Formal,Parx Men Black Tie
